condition,replicate,n,k,theta,theta2,lambda,sign_changes_half,C,E
coherent_soft_noise_sigma0.30,112,512,12,0.14726215563702155,0.02168614248286236,0.9999744292631927,2,0.8457227165372299,0.3085545669255403
coherent_soft_noise_sigma0.30,112,512,16,0.19634954084936207,0.038553142191755305,0.9999744292631927,2,0.7730026748861596,0.4539946502276808
coherent_soft_noise_sigma0.30,112,512,20,0.2454369260617026,0.060239284674617664,0.9999744292631927,2,0.7065805252418427,0.5868389495163147
coherent_soft_noise_sigma0.30,112,512,24,0.2945243112740431,0.08674456993144944,0.9999744292631927,2,0.6289378604488516,0.7421242791022968
coherent_soft_noise_sigma0.30,112,512,28,0.3436116964863836,0.11806899796225062,0.9999744292631927,2,0.5837366324829557,0.8325267350340886
coherent_soft_noise_sigma0.30,112,512,32,0.39269908169872414,0.15421256876702122,0.9999744292631927,2,0.5115636731670743,0.9768726536658514
coherent_soft_noise_sigma0.30,112,512,64,0.7853981633974483,0.6168502750680849,0.9999744292631927,2,0.060655329052718004,1.878689341894564
coherent_bin_clean,112,512,0,0.0,0.0,0.9999744292631927,2,1.0,0.0
coherent_bin_clean,112,512,1,0.01227184630308513,0.00015059821168654416,0.9999744292631927,2,0.984375,0.03125
coherent_bin_clean,112,512,2,0.02454369260617026,0.0006023928467461766,0.9999744292631927,2,0.96875,0.0625
coherent_bin_clean,112,512,3,0.03681553890925539,0.0013553839051788975,0.9999744292631927,2,0.953125,0.09375
coherent_bin_clean,112,512,4,0.04908738521234052,0.0024095713869847065,0.9999744292631927,2,0.9375,0.125
coherent_bin_clean,112,512,5,0.06135923151542565,0.003764955292163604,0.9999744292631927,2,0.921875,0.15625
coherent_bin_clean,112,512,6,0.07363107781851078,0.00542153562071559,0.9999744292631927,2,0.90625,0.1875
coherent_bin_clean,112,512,8,0.09817477042468103,0.009638285547938826,0.9999744292631927,2,0.875,0.25
coherent_bin_clean,112,512,10,0.1227184630308513,0.015059821168654416,0.9999744292631927,2,0.84375,0.3125
coherent_bin_clean,112,512,12,0.14726215563702155,0.02168614248286236,0.9999744292631927,2,0.8125,0.375
coherent_bin_clean,112,512,16,0.19634954084936207,0.038553142191755305,0.9999744292631927,2,0.75,0.5
coherent_bin_clean,112,512,20,0.2454369260617026,0.060239284674617664,0.9999744292631927,2,0.6875,0.625
coherent_bin_clean,112,512,24,0.2945243112740431,0.08674456993144944,0.9999744292631927,2,0.625,0.75
coherent_bin_clean,112,512,28,0.3436116964863836,0.11806899796225062,0.9999744292631927,2,0.5625,0.875
coherent_bin_clean,112,512,32,0.39269908169872414,0.15421256876702122,0.9999744292631927,2,0.5,1.0
coherent_bin_clean,112,512,64,0.7853981633974483,0.6168502750680849,0.9999744292631927,2,0.125,1.75
coherent_bin_bitflip_p0.01,112,512,0,0.0,0.0,0.9999744292631927,2,0.98828125,0.0234375
coherent_bin_bitflip_p0.01,112,512,1,0.01227184630308513,0.00015059821168654416,0.9999744292631927,2,0.97265625,0.0546875
coherent_bin_bitflip_p0.01,112,512,2,0.02454369260617026,0.0006023928467461766,0.9999744292631927,2,0.953125,0.09375
coherent_bin_bitflip_p0.01,112,512,3,0.03681553890925539,0.0013553839051788975,0.9999744292631927,2,0.94921875,0.1015625
coherent_bin_bitflip_p0.01,112,512,4,0.04908738521234052,0.0024095713869847065,0.9999744292631927,2,0.8984375,0.203125
coherent_bin_bitflip_p0.01,112,512,5,0.06135923151542565,0.003764955292163604,0.9999744292631927,2,0.91015625,0.1796875
coherent_bin_bitflip_p0.01,112,512,6,0.07363107781851078,0.00542153562071559,0.9999744292631927,2,0.8984375,0.203125
coherent_bin_bitflip_p0.01,112,512,8,0.09817477042468103,0.009638285547938826,0.9999744292631927,2,0.859375,0.28125
coherent_bin_bitflip_p0.01,112,512,10,0.1227184630308513,0.015059821168654416,0.9999744292631927,2,0.8203125,0.359375
coherent_bin_bitflip_p0.01,112,512,12,0.14726215563702155,0.02168614248286236,0.9999744292631927,2,0.78125,0.4375
coherent_bin_bitflip_p0.01,112,512,16,0.19634954084936207,0.038553142191755305,0.9999744292631927,2,0.74609375,0.5078125
coherent_bin_bitflip_p0.01,112,512,20,0.2454369260617026,0.060239284674617664,0.9999744292631927,2,0.66015625,0.6796875
coherent_bin_bitflip_p0.01,112,512,24,0.2945243112740431,0.08674456993144944,0.9999744292631927,2,0.609375,0.78125
coherent_bin_bitflip_p0.01,112,512,28,0.3436116964863836,0.11806899796225062,0.9999744292631927,2,0.5703125,0.859375
coherent_bin_bitflip_p0.01,112,512,32,0.39269908169872414,0.15421256876702122,0.9999744292631927,2,0.484375,1.03125
coherent_bin_bitflip_p0.01,112,512,64,0.7853981633974483,0.6168502750680849,0.9999744292631927,2,0.109375,1.78125
coherent_bin_bitflip_p0.02,112,512,0,0.0,0.0,0.9999744292631927,2,0.93359375,0.1328125
coherent_bin_bitflip_p0.02,112,512,1,0.01227184630308513,0.00015059821168654416,0.9999744292631927,2,0.95703125,0.0859375
coherent_bin_bitflip_p0.02,112,512,2,0.02454369260617026,0.0006023928467461766,0.9999744292631927,2,0.93359375,0.1328125
coherent_bin_bitflip_p0.02,112,512,3,0.03681553890925539,0.0013553839051788975,0.9999744292631927,2,0.91015625,0.1796875
coherent_bin_bitflip_p0.02,112,512,4,0.04908738521234052,0.0024095713869847065,0.9999744292631927,2,0.92578125,0.1484375
coherent_bin_bitflip_p0.02,112,512,5,0.06135923151542565,0.003764955292163604,0.9999744292631927,2,0.89453125,0.2109375
coherent_bin_bitflip_p0.02,112,512,6,0.07363107781851078,0.00542153562071559,0.9999744292631927,2,0.859375,0.28125
coherent_bin_bitflip_p0.02,112,512,8,0.09817477042468103,0.009638285547938826,0.9999744292631927,2,0.828125,0.34375
coherent_bin_bitflip_p0.02,112,512,10,0.1227184630308513,0.015059821168654416,0.9999744292631927,2,0.80859375,0.3828125
coherent_bin_bitflip_p0.02,112,512,12,0.14726215563702155,0.02168614248286236,0.9999744292631927,2,0.7890625,0.421875
coherent_bin_bitflip_p0.02,112,512,16,0.19634954084936207,0.038553142191755305,0.9999744292631927,2,0.7109375,0.578125
coherent_bin_bitflip_p0.02,112,512,20,0.2454369260617026,0.060239284674617664,0.9999744292631927,2,0.67578125,0.6484375
coherent_bin_bitflip_p0.02,112,512,24,0.2945243112740431,0.08674456993144944,0.9999744292631927,2,0.58203125,0.8359375
coherent_bin_bitflip_p0.02,112,512,28,0.3436116964863836,0.11806899796225062,0.9999744292631927,2,0.5390625,0.921875
coherent_bin_bitflip_p0.02,112,512,32,0.39269908169872414,0.15421256876702122,0.9999744292631927,2,0.47265625,1.0546875
coherent_bin_bitflip_p0.02,112,512,64,0.7853981633974483,0.6168502750680849,0.9999744292631927,2,0.109375,1.78125
coherent_bin_bitflip_p0.05,112,512,0,0.0,0.0,0.9999744292631927,2,0.90625,0.1875
coherent_bin_bitflip_p0.05,112,512,1,0.01227184630308513,0.00015059821168654416,0.9999744292631927,2,0.90625,0.1875
coherent_bin_bitflip_p0.05,112,512,2,0.02454369260617026,0.0006023928467461766,0.9999744292631927,2,0.8671875,0.265625
coherent_bin_bitflip_p0.05,112,512,3,0.03681553890925539,0.0013553839051788975,0.9999744292631927,2,0.8359375,0.328125
coherent_bin_bitflip_p0.05,112,512,4,0.04908738521234052,0.0024095713869847065,0.9999744292631927,2,0.86328125,0.2734375
coherent_bin_bitflip_p0.05,112,512,5,0.06135923151542565,0.003764955292163604,0.9999744292631927,2,0.83984375,0.3203125
coherent_bin_bitflip_p0.05,112,512,6,0.07363107781851078,0.00542153562071559,0.9999744292631927,2,0.80859375,0.3828125
coherent_bin_bitflip_p0.05,112,512,8,0.09817477042468103,0.009638285547938826,0.9999744292631927,2,0.765625,0.46875
coherent_bin_bitflip_p0.05,112,512,10,0.1227184630308513,0.015059821168654416,0.9999744292631927,2,0.76953125,0.4609375
coherent_bin_bitflip_p0.05,112,512,12,0.14726215563702155,0.02168614248286236,0.9999744292631927,2,0.71875,0.5625
coherent_bin_bitflip_p0.05,112,512,16,0.19634954084936207,0.038553142191755305,0.9999744292631927,2,0.703125,0.59375
coherent_bin_bitflip_p0.05,112,512,20,0.2454369260617026,0.060239284674617664,0.9999744292631927,2,0.609375,0.78125
coherent_bin_bitflip_p0.05,112,512,24,0.2945243112740431,0.08674456993144944,0.9999744292631927,2,0.5390625,0.921875
coherent_bin_bitflip_p0.05,112,512,28,0.3436116964863836,0.11806899796225062,0.9999744292631927,2,0.48828125,1.0234375
coherent_bin_bitflip_p0.05,112,512,32,0.39269908169872414,0.15421256876702122,0.9999744292631927,2,0.4375,1.125
coherent_bin_bitflip_p0.05,112,512,64,0.7853981633974483,0.6168502750680849,0.9999744292631927,2,0.09765625,1.8046875
coherent_bin_bitflip_p0.10,112,512,0,0.0,0.0,0.9999744292631927,2,0.828125,0.34375
coherent_bin_bitflip_p0.10,112,512,1,0.01227184630308513,0.00015059821168654416,0.9999744292631927,2,0.80859375,0.3828125
coherent_bin_bitflip_p0.10,112,512,2,0.02454369260617026,0.0006023928467461766,0.9999744292631927,2,0.76953125,0.4609375
coherent_bin_bitflip_p0.10,112,512,3,0.03681553890925539,0.0013553839051788975,0.9999744292631927,2,0.76171875,0.4765625
coherent_bin_bitflip_p0.10,112,512,4,0.04908738521234052,0.0024095713869847065,0.9999744292631927,2,0.76171875,0.4765625
coherent_bin_bitflip_p0.10,112,512,5,0.06135923151542565,0.003764955292163604,0.9999744292631927,2,0.75390625,0.4921875
coherent_bin_bitflip_p0.10,112,512,6,0.07363107781851078,0.00542153562071559,0.9999744292631927,2,0.70703125,0.5859375
coherent_bin_bitflip_p0.10,112,512,8,0.09817477042468103,0.009638285547938826,0.9999744292631927,2,0.7265625,0.546875
coherent_bin_bitflip_p0.10,112,512,10,0.1227184630308513,0.015059821168654416,0.9999744292631927,2,0.65625,0.6875
coherent_bin_bitflip_p0.10,112,512,12,0.14726215563702155,0.02168614248286236,0.9999744292631927,2,0.65234375,0.6953125
coherent_bin_bitflip_p0.10,112,512,16,0.19634954084936207,0.038553142191755305,0.9999744292631927,2,0.59375,0.8125
coherent_bin_bitflip_p0.10,112,512,20,0.2454369260617026,0.060239284674617664,0.9999744292631927,2,0.52734375,0.9453125
coherent_bin_bitflip_p0.10,112,512,24,0.2945243112740431,0.08674456993144944,0.9999744292631927,2,0.48828125,1.0234375
coherent_bin_bitflip_p0.10,112,512,28,0.3436116964863836,0.11806899796225062,0.9999744292631927,2,0.4296875,1.140625
coherent_bin_bitflip_p0.10,112,512,32,0.39269908169872414,0.15421256876702122,0.9999744292631927,2,0.42578125,1.1484375
coherent_bin_bitflip_p0.10,112,512,64,0.7853981633974483,0.6168502750680849,0.9999744292631927,2,0.1015625,1.796875
random_bin,112,512,0,0.0,0.0,0.9999744292631927,2,1.0,0.0
random_bin,112,512,1,0.01227184630308513,0.00015059821168654416,0.9999744292631927,2,-0.03125,2.0625
random_bin,112,512,2,0.02454369260617026,0.0006023928467461766,0.9999744292631927,2,0.09375,1.8125
random_bin,112,512,3,0.03681553890925539,0.0013553839051788975,0.9999744292631927,2,-0.03125,2.0625
random_bin,112,512,4,0.04908738521234052,0.0024095713869847065,0.9999744292631927,2,-0.015625,2.03125
random_bin,112,512,5,0.06135923151542565,0.003764955292163604,0.9999744292631927,2,-0.0234375,2.046875
random_bin,112,512,6,0.07363107781851078,0.00542153562071559,0.9999744292631927,2,-0.0078125,2.015625
random_bin,112,512,8,0.09817477042468103,0.009638285547938826,0.9999744292631927,2,-0.015625,2.03125
random_bin,112,512,10,0.1227184630308513,0.015059821168654416,0.9999744292631927,2,-0.0234375,2.046875
random_bin,112,512,12,0.14726215563702155,0.02168614248286236,0.9999744292631927,2,0.09375,1.8125
random_bin,112,512,16,0.19634954084936207,0.038553142191755305,0.9999744292631927,2,0.0,2.0
random_bin,112,512,20,0.2454369260617026,0.060239284674617664,0.9999744292631927,2,-0.046875,2.09375
random_bin,112,512,24,0.2945243112740431,0.08674456993144944,0.9999744292631927,2,-0.0390625,2.078125
random_bin,112,512,28,0.3436116964863836,0.11806899796225062,0.9999744292631927,2,0.0,2.0
random_bin,112,512,32,0.39269908169872414,0.15421256876702122,0.9999744292631927,2,0.078125,1.84375
random_bin,112,512,64,0.7853981633974483,0.6168502750680849,0.9999744292631927,2,-0.0234375,2.046875
palindrome_bin_no_coherence,112,512,0,0.0,0.0,0.9999744292631927,2,1.0,0.0
palindrome_bin_no_coherence,112,512,1,0.01227184630308513,0.00015059821168654416,0.9999744292631927,2,0.015625,1.96875
palindrome_bin_no_coherence,112,512,2,0.02454369260617026,0.0006023928467461766,0.9999744292631927,2,0.0625,1.875
palindrome_bin_no_coherence,112,512,3,0.03681553890925539,0.0013553839051788975,0.9999744292631927,2,-0.015625,2.03125
palindrome_bin_no_coherence,112,512,4,0.04908738521234052,0.0024095713869847065,0.9999744292631927,2,0.015625,1.96875
palindrome_bin_no_coherence,112,512,5,0.06135923151542565,0.003764955292163604,0.9999744292631927,2,-0.1640625,2.328125
palindrome_bin_no_coherence,112,512,6,0.07363107781851078,0.00542153562071559,0.9999744292631927,2,-0.046875,2.09375
palindrome_bin_no_coherence,112,512,8,0.09817477042468103,0.009638285547938826,0.9999744292631927,2,0.0,2.0
palindrome_bin_no_coherence,112,512,10,0.1227184630308513,0.015059821168654416,0.9999744292631927,2,0.078125,1.84375
palindrome_bin_no_coherence,112,512,12,0.14726215563702155,0.02168614248286236,0.9999744292631927,2,0.0,2.0
palindrome_bin_no_coherence,112,512,16,0.19634954084936207,0.038553142191755305,0.9999744292631927,2,-0.140625,2.28125
palindrome_bin_no_coherence,112,512,20,0.2454369260617026,0.060239284674617664,0.9999744292631927,2,0.03125,1.9375
palindrome_bin_no_coherence,112,512,24,0.2945243112740431,0.08674456993144944,0.9999744292631927,2,0.03125,1.9375
palindrome_bin_no_coherence,112,512,28,0.3436116964863836,0.11806899796225062,0.9999744292631927,2,-0.046875,2.09375
palindrome_bin_no_coherence,112,512,32,0.39269908169872414,0.15421256876702122,0.9999744292631927,2,0.046875,1.90625
palindrome_bin_no_coherence,112,512,64,0.7853981633974483,0.6168502750680849,0.9999744292631927,2,0.015625,1.96875
coherent_soft_clean,113,512,0,0.0,0.0,0.9999167561256033,6,0.9999999999999998,4.440892098500626e-16
coherent_soft_clean,113,512,1,0.01227184630308513,0.00015059821168654416,0.9999167561256033,6,0.9987422673034438,0.002515465393112315
coherent_soft_clean,113,512,2,0.02454369260617026,0.0006023928467461766,0.9999167561256033,6,0.9950293344855818,0.00994133102883632
coherent_soft_clean,113,512,3,0.03681553890925539,0.0013553839051788975,0.9999167561256033,6,0.9890338174832152,0.021932365033569656
coherent_soft_clean,113,512,4,0.04908738521234052,0.0024095713869847065,0.9999167561256033,6,0.9810179442850522,0.03796411142989564
coherent_soft_clean,113,512,5,0.06135923151542565,0.003764955292163604,0.9999167561256033,6,0.9713003642612386,0.057399271477522884
coherent_soft_clean,113,512,6,0.07363107781851078,0.00542153562071559,0.9999167561256033,6,0.9602178544347764,0.07956429113044727
coherent_soft_clean,113,512,8,0.09817477042468103,0.009638285547938826,0.9999167561256033,6,0.935178799986041,0.12964240002791794
coherent_soft_clean,113,512,10,0.1227184630308513,0.015059821168654416,0.9999167561256033,6,0.9077389394566988,0.18452212108660238
coherent_soft_clean,113,512,12,0.14726215563702155,0.02168614248286236,0.9999167561256033,6,0.8786125740922553,0.2427748518154893
coherent_soft_clean,113,512,16,0.19634954084936207,0.038553142191755305,0.9999167561256033,6,0.8146718813998807,0.37065623720023866
coherent_soft_clean,113,512,20,0.2454369260617026,0.060239284674617664,0.9999167561256033,6,0.743052154426068,0.513895691147864
coherent_soft_clean,113,512,24,0.2945243112740431,0.08674456993144944,0.9999167561256033,6,0.6676471218897262,0.6647057562205476
coherent_soft_clean,113,512,28,0.3436116964863836,0.11806899796225062,0.9999167561256033,6,0.5909784800398268,0.8180430399203464
coherent_soft_clean,113,512,32,0.39269908169872414,0.15421256876702122,0.9999167561256033,6,0.5135384360138151,0.9729231279723698
coherent_soft_clean,113,512,64,0.7853981633974483,0.6168502750680849,0.9999167561256033,6,-0.08894966133571292,2.1778993226714256
coherent_soft_noise_sigma0.05,113,512,0,0.0,0.0,0.9999167561256033,6,0.9986352208710196,0.002729558257960729
coherent_soft_noise_sigma0.05,113,512,1,0.01227184630308513,0.00015059821168654416,0.9999167561256033,6,0.9977022431675684,0.0045955136648632156
coherent_soft_noise_sigma0.05,113,512,2,0.02454369260617026,0.0006023928467461766,0.9999167561256033,6,0.9943363834287796,0.011327233142440774
coherent_soft_noise_sigma0.05,113,512,3,0.03681553890925539,0.0013553839051788975,0.9999167561256033,6,0.9873527342477318,0.02529453150453631
coherent_soft_noise_sigma0.05,113,512,4,0.04908738521234052,0.0024095713869847065,0.9999167561256033,6,0.979994269737218,0.040011460525563924
coherent_soft_noise_sigma0.05,113,512,5,0.06135923151542565,0.003764955292163604,0.9999167561256033,6,0.9690445697675512,0.06191086046489769
coherent_soft_noise_sigma0.05,113,512,6,0.07363107781851078,0.00542153562071559,0.9999167561256033,6,0.9593558495757118,0.0812883008485763
coherent_soft_noise_sigma0.05,113,512,8,0.09817477042468103,0.009638285547938826,0.9999167561256033,6,0.9340233080337041,0.1319533839325917
coherent_soft_noise_sigma0.05,113,512,10,0.1227184630308513,0.015059821168654416,0.9999167561256033,6,0.9070340415499087,0.18593191690018251
coherent_soft_noise_sigma0.05,113,512,12,0.14726215563702155,0.02168614248286236,0.9999167561256033,6,0.8766322833594848,0.24673543328103031
coherent_soft_noise_sigma0.05,113,512,16,0.19634954084936207,0.038553142191755305,0.9999167561256033,6,0.8144751093241565,0.3710497813516871
coherent_soft_noise_sigma0.05,113,512,20,0.2454369260617026,0.060239284674617664,0.9999167561256033,6,0.7456534789709055,0.508693042058189
coherent_soft_noise_sigma0.05,113,512,24,0.2945243112740431,0.08674456993144944,0.9999167561256033,6,0.6703532576848534,0.6592934846302931
coherent_soft_noise_sigma0.05,113,512,28,0.3436116964863836,0.11806899796225062,0.9999167561256033,6,0.5911643098565248,0.8176713802869504
coherent_soft_noise_sigma0.05,113,512,32,0.39269908169872414,0.15421256876702122,0.9999167561256033,6,0.511588155303863,0.9768236893922739
coherent_soft_noise_sigma0.05,113,512,64,0.7853981633974483,0.6168502750680849,0.9999167561256033,6,-0.08882131461765633,2.177642629235313
coherent_soft_noise_sigma0.10,113,512,0,0.0,0.0,0.9999167561256033,6,0.9948078964619695,0.010384207076060914
coherent_soft_noise_sigma0.10,113,512,1,0.01227184630308513,0.00015059821168654416,0.9999167561256033,6,0.9941089239435237,0.011782152112952637
